"time [mins]","a [μm]","b [μm]","x0 [μm]","y0 [μm]","θ [radians]"
24.95798319327731,69.08614901898173,77.02256821095088,-8.182806251553007,1.044695716105087,0.032344764188407205
25.210084033613445,69.42730812990791,77.22968433431923,-8.00665005005502,0.963648886031947,0.06909840335814145
25.462184873949578,69.55401759961326,77.47677006845666,-8.254962184463125,1.099810749906942,0.04951737766043373
25.714285714285715,69.43675957112593,76.99171613168343,-8.46058210075838,0.9895549215741187,-0.004009553035065177
25.96638655462185,69.08394627456522,77.41316454193633,-8.5263957240775,1.0283230642311325,0.041388309546734774
26.218487394957986,68.92257660185857,77.2638648973824,-7.925912921084487,0.7652009108214568,0.02734638943048712
26.470588235294116,69.12472859174704,77.25801087412002,-8.519739985058852,1.0128936852969714,0.05355793987439207
26.72268907563025,69.38289385586614,77.27637429166636,-8.327328805210957,1.0063753568492948,0.05632342467551005
26.974789915966387,69.46469184126184,77.05871967347261,-8.356529375229409,1.0016329102498596,0.03781964038422781
27.22689075630252,69.75643778196941,77.17376769781976,-8.496412429295066,0.969412285618104,0.03231654955278593
27.478991596638654,69.4538635492987,77.1656688605117,-8.143424058137652,0.7341382945744054,0.07219888069014081
27.73109243697479,69.63673782738984,77.15634954754881,-8.099404728544785,0.631291253086366,0.0250260516221357
27.983193277310924,69.69487811514513,77.1264500948225,-7.333165010984577,0.7385935502442991,0.06717827805302333
28.235294117647058,69.59467398503253,77.07582649137159,-7.272047777750002,0.9264205720878244,0.032795075949162776
28.487394957983195,70.38268226739281,77.22242507473611,-7.316576109027567,0.9356761887629688,0.05967115232620559
28.739495798319325,70.45298434376298,77.26080247937705,-7.639430515323957,1.1241632546074927,0.05013689866338017
28.991596638655462,70.27051959402837,76.89285460146017,-7.486787570538475,0.8258401888458105,0.06241453813976985
29.243697478991596,70.45946664863067,76.79390427820475,-7.206523023836069,1.2899775200203085,0.11965131202628912
29.49579831932773,70.68752720161531,77.0062331224354,-6.621259630001432,1.286480959290411,0.11980847549842794
29.747899159663866,70.70580966982094,76.80826808267972,-6.602451664656913,1.1569432076651263,0.10779271772383028
30.0,70.58182580049979,76.63200826559795,-6.973258124634395,1.5948814787075845,0.1178478636629721
